product_id,product_name,category,user_id,content,rating,comment_time
JD004,小米电视75寸,电视,user_4803,收到货发现有问题，退货过程很麻烦。,1,2023-02-21 00:00:00
JD007,MacBook Pro,电脑,user_6196,家人都很喜欢，物超所值，下次还会购买。,5,2023-11-18 00:00:00
JD003,iPhone 15 Pro,手机,user_2172,包装很精美，物流速度快，产品质量没话说。,4,2023-07-14 00:00:00
JD010,戴森V15吸尘器,家电,user_1590,收到货就试用了，效果非常好，客服态度也很棒。,5,2023-10-25 00:00:00
JD005,索尼电视65寸,电视,user_5771,客服态度很差，问题迟迟得不到解决。,2,2023-09-14 00:00:00
JD001,华为Mate50 Pro,手机,user_1446,售后服务太差了，根本没人理。,1,2023-07-21 00:00:00
JD004,小米电视75寸,电视,user_9448,非常失望，质量太差了，和描述完全不符。,1,2023-12-25 00:00:00
JD001,华为Mate50 Pro,手机,user_2574,还行吧，一般般，没有特别的感觉。,3,2023-07-08 00:00:00
JD010,戴森V15吸尘器,家电,user_4134,用着还行，没什么特别值得说的地方。,3,2023-07-30 00:00:00
JD001,华为Mate50 Pro,手机,user_2998,客服态度很差，问题迟迟得不到解决。,1,2023-03-18 00:00:00
JD006,联想ThinkPad,电脑,user_1213,售后服务太差了，根本没人理。,1,2023-09-04 00:00:00
JD005,索尼电视65寸,电视,user_6928,还行吧，一般般，没有特别的感觉。,3,2023-11-19 00:00:00
JD009,索尼WH-1000XM5,耳机,user_2780,售后服务太差了，根本没人理。,1,2023-06-10 00:00:00
JD006,联想ThinkPad,电脑,user_6413,用着还行，没什么特别值得说的地方。,3,2023-04-17 00:00:00
JD008,AirPods Pro,耳机,user_9433,用着还行，没什么特别值得说的地方。,3,2023-08-07 00:00:00
JD002,小米13 Ultra,手机,user_3137,收到货了，包装还可以，产品质量中规中矩。,3,2023-10-17 00:00:00
JD004,小米电视75寸,电视,user_3500,用了几天就坏了，质量堪忧，不推荐购买。,1,2023-09-17 00:00:00
JD007,MacBook Pro,电脑,user_4297,性价比很高，用了一段时间感觉很不错，值得购买。,4,2023-06-20 00:00:00
JD002,小米13 Ultra,手机,user_8883,用了几天就坏了，质量堪忧，不推荐购买。,1,2023-12-09 00:00:00
JD002,小米13 Ultra,手机,user_9759,性价比很高，用了一段时间感觉很不错，值得购买。,5,2023-11-05 00:00:00
JD004,小米电视75寸,电视,user_7109,非常失望，质量太差了，和描述完全不符。,1,2023-05-19 00:00:00
JD008,AirPods Pro,耳机,user_4223,非常满意！质量很好，超出预期，强烈推荐！,5,2023-08-22 00:00:00
JD008,AirPods Pro,耳机,user_6671,性价比一般，不算好也不算差。,3,2023-12-22 00:00:00
JD004,小米电视75寸,电视,user_3631,非常满意这次购物体验，产品质量和服务都很好。,5,2023-02-23 00:00:00
JD002,小米13 Ultra,手机,user_6904,非常失望，质量太差了，和描述完全不符。,2,2023-11-21 00:00:00
JD010,戴森V15吸尘器,家电,user_1022,非常满意！质量很好，超出预期，强烈推荐！,5,2023-12-13 00:00:00
JD004,小米电视75寸,电视,user_9531,做工粗糙，细节处理很差，影响使用体验。,2,2023-04-01 00:00:00
JD010,戴森V15吸尘器,家电,user_4415,收到货就试用了，效果非常好，客服态度也很棒。,4,2023-07-26 00:00:00
JD005,索尼电视65寸,电视,user_4150,性价比很高，用了一段时间感觉很不错，值得购买。,5,2023-11-01 00:00:00
JD008,AirPods Pro,耳机,user_1344,还行吧，一般般，没有特别的感觉。,3,2023-04-16 00:00:00
JD006,联想ThinkPad,电脑,user_2217,五星好评！这款产品真的太棒了，完全符合预期。,5,2023-06-11 00:00:00
JD002,小米13 Ultra,手机,user_8892,非常失望，质量太差了，和描述完全不符。,2,2023-04-07 00:00:00
JD002,小米13 Ultra,手机,user_2059,不算特别满意，但也谈不上失望。,3,2023-04-22 00:00:00
JD010,戴森V15吸尘器,家电,user_3948,非常满意这次购物体验，产品质量和服务都很好。,5,2023-04-04 00:00:00
JD009,索尼WH-1000XM5,耳机,user_2958,中规中矩的产品，谈不上好坏。,3,2023-07-07 00:00:00
JD009,索尼WH-1000XM5,耳机,user_5354,非常失望，质量太差了，和描述完全不符。,2,2023-08-31 00:00:00
JD003,iPhone 15 Pro,手机,user_3116,收到货发现有问题，退货过程很麻烦。,1,2023-12-25 00:00:00
JD009,索尼WH-1000XM5,耳机,user_5455,收到货就试用了，效果非常好，客服态度也很棒。,4,2023-03-11 00:00:00
JD003,iPhone 15 Pro,手机,user_6930,做工精细，材质很好，使用起来很舒适。,4,2023-05-09 00:00:00
JD004,小米电视75寸,电视,user_8428,五星好评！这款产品真的太棒了，完全符合预期。,5,2023-10-27 00:00:00
JD009,索尼WH-1000XM5,耳机,user_3765,做工精细，材质很好，使用起来很舒适。,4,2023-02-24 00:00:00
JD007,MacBook Pro,电脑,user_4266,还行吧，一般般，没有特别的感觉。,3,2023-12-29 00:00:00
JD004,小米电视75寸,电视,user_2340,非常失望，质量太差了，和描述完全不符。,2,2023-10-12 00:00:00
JD004,小米电视75寸,电视,user_6507,用了几天感觉非常好，性能稳定，值得信赖。,4,2023-01-24 00:00:00
JD001,华为Mate50 Pro,手机,user_3855,用着还行，没什么特别值得说的地方。,3,2023-10-10 00:00:00
JD006,联想ThinkPad,电脑,user_7467,非常失望，质量太差了，和描述完全不符。,2,2023-04-29 00:00:00
JD005,索尼电视65寸,电视,user_3126,这款产品真的很不错，推荐给大家。,4,2023-05-20 00:00:00
JD002,小米13 Ultra,手机,user_7215,这款产品真的很不错，推荐给大家。,5,2023-05-15 00:00:00
JD009,索尼WH-1000XM5,耳机,user_3873,非常满意这次购物体验，产品质量和服务都很好。,4,2023-03-01 00:00:00
JD007,MacBook Pro,电脑,user_7673,用了几天就坏了，质量堪忧，不推荐购买。,2,2023-10-04 00:00:00
JD009,索尼WH-1000XM5,耳机,user_6212,家人都很喜欢，物超所值，下次还会购买。,5,2023-03-28 00:00:00
JD006,联想ThinkPad,电脑,user_6142,性价比很高，用了一段时间感觉很不错，值得购买。,5,2023-05-28 00:00:00
JD009,索尼WH-1000XM5,耳机,user_3017,包装破损严重，产品也有划痕。,1,2023-03-31 00:00:00
JD003,iPhone 15 Pro,手机,user_2555,使用体验一般，勉强可以接受。,3,2023-03-30 00:00:00
JD004,小米电视75寸,电视,user_4041,这款产品真的很不错，推荐给大家。,4,2023-08-14 00:00:00
JD004,小米电视75寸,电视,user_9157,物流速度正常，产品质量普通。,3,2023-12-11 00:00:00
JD010,戴森V15吸尘器,家电,user_2761,用了几天感觉非常好，性能稳定，值得信赖。,4,2023-03-04 00:00:00
JD004,小米电视75寸,电视,user_3771,物流太慢了，等了好久才收到货。,2,2023-12-07 00:00:00
JD010,戴森V15吸尘器,家电,user_2259,售后服务太差了，根本没人理。,1,2023-10-16 00:00:00
JD002,小米13 Ultra,手机,user_3712,做工精细，材质很好，使用起来很舒适。,5,2023-03-13 00:00:00
JD009,索尼WH-1000XM5,耳机,user_2545,收到货发现有问题，退货过程很麻烦。,1,2023-01-13 00:00:00
JD007,MacBook Pro,电脑,user_3448,价格虚高，实际体验很差，不值得。,2,2023-07-14 00:00:00
JD006,联想ThinkPad,电脑,user_9969,五星好评！这款产品真的太棒了，完全符合预期。,5,2023-03-30 00:00:00
JD007,MacBook Pro,电脑,user_4529,物流速度正常，产品质量普通。,3,2023-10-04 00:00:00
JD005,索尼电视65寸,电视,user_7372,用着还行，没什么特别值得说的地方。,3,2023-01-08 00:00:00
JD007,MacBook Pro,电脑,user_3389,收到货了，包装还可以，产品质量中规中矩。,3,2023-06-09 00:00:00
JD005,索尼电视65寸,电视,user_9559,使用体验一般，勉强可以接受。,3,2023-11-12 00:00:00
JD010,戴森V15吸尘器,家电,user_7948,售后服务太差了，根本没人理。,1,2023-09-27 00:00:00
JD007,MacBook Pro,电脑,user_9867,包装很精美，物流速度快，产品质量没话说。,4,2023-10-17 00:00:00
JD008,AirPods Pro,耳机,user_3901,收到货发现有问题，退货过程很麻烦。,1,2023-06-08 00:00:00
JD010,戴森V15吸尘器,家电,user_2224,价格虚高，实际体验很差，不值得。,2,2023-03-29 00:00:00
JD007,MacBook Pro,电脑,user_9395,不算特别满意，但也谈不上失望。,3,2023-06-13 00:00:00
JD007,MacBook Pro,电脑,user_1712,家人都很喜欢，物超所值，下次还会购买。,5,2023-08-05 00:00:00
JD003,iPhone 15 Pro,手机,user_6991,非常满意这次购物体验，产品质量和服务都很好。,4,2023-05-05 00:00:00
JD007,MacBook Pro,电脑,user_5753,收到货就试用了，效果非常好，客服态度也很棒。,5,2023-08-21 00:00:00
JD007,MacBook Pro,电脑,user_1820,非常失望，质量太差了，和描述完全不符。,1,2023-09-03 00:00:00
JD009,索尼WH-1000XM5,耳机,user_7282,家人都很喜欢，物超所值，下次还会购买。,4,2023-06-10 00:00:00
JD010,戴森V15吸尘器,家电,user_7891,价格虚高，实际体验很差，不值得。,2,2023-12-13 00:00:00
JD002,小米13 Ultra,手机,user_7064,这款产品真的很不错，推荐给大家。,5,2023-11-16 00:00:00
JD010,戴森V15吸尘器,家电,user_2273,非常失望，质量太差了，和描述完全不符。,1,2023-10-11 00:00:00
JD001,华为Mate50 Pro,手机,user_5243,家人都很喜欢，物超所值，下次还会购买。,4,2023-01-29 00:00:00
JD001,华为Mate50 Pro,手机,user_8976,价格虚高，实际体验很差，不值得。,2,2023-12-08 00:00:00
JD005,索尼电视65寸,电视,user_8323,性价比很高，用了一段时间感觉很不错，值得购买。,4,2023-01-01 00:00:00
JD001,华为Mate50 Pro,手机,user_9328,用了几天就坏了，质量堪忧，不推荐购买。,2,2023-06-26 00:00:00
JD004,小米电视75寸,电视,user_6448,客服态度很差，问题迟迟得不到解决。,2,2023-06-03 00:00:00
JD010,戴森V15吸尘器,家电,user_2443,包装破损严重，产品也有划痕。,2,2023-10-26 00:00:00
JD003,iPhone 15 Pro,手机,user_8835,用着还行，没什么特别值得说的地方。,3,2023-06-21 00:00:00
JD008,AirPods Pro,耳机,user_9333,包装破损严重，产品也有划痕。,2,2023-06-11 00:00:00
JD001,华为Mate50 Pro,手机,user_2351,用了几天就坏了，质量堪忧，不推荐购买。,2,2023-08-16 00:00:00
JD004,小米电视75寸,电视,user_8570,用着还行，没什么特别值得说的地方。,3,2023-10-15 00:00:00
JD008,AirPods Pro,耳机,user_3153,包装很精美，物流速度快，产品质量没话说。,4,2023-05-24 00:00:00
JD009,索尼WH-1000XM5,耳机,user_6879,购买后后悔了，完全不是想象中的样子。,1,2023-02-12 00:00:00
JD001,华为Mate50 Pro,手机,user_5317,价格虚高，实际体验很差，不值得。,2,2023-08-12 00:00:00
JD003,iPhone 15 Pro,手机,user_3698,五星好评！这款产品真的太棒了，完全符合预期。,4,2023-03-23 00:00:00
JD007,MacBook Pro,电脑,user_4826,这款产品真的很不错，推荐给大家。,5,2023-05-31 00:00:00
JD005,索尼电视65寸,电视,user_3190,五星好评！这款产品真的太棒了，完全符合预期。,4,2023-07-06 00:00:00
JD009,索尼WH-1000XM5,耳机,user_1199,收到货就试用了，效果非常好，客服态度也很棒。,4,2023-09-16 00:00:00
JD010,戴森V15吸尘器,家电,user_2614,包装破损严重，产品也有划痕。,2,2023-07-06 00:00:00
JD004,小米电视75寸,电视,user_5542,做工粗糙，细节处理很差，影响使用体验。,1,2023-07-20 00:00:00
JD002,小米13 Ultra,手机,user_4083,比想象中差一点，但也还凑合。,3,2023-07-18 00:00:00
JD009,索尼WH-1000XM5,耳机,user_5335,五星好评！这款产品真的太棒了，完全符合预期。,4,2023-04-24 00:00:00
JD010,戴森V15吸尘器,家电,user_2772,收到货就试用了，效果非常好，客服态度也很棒。,4,2023-11-07 00:00:00
JD006,联想ThinkPad,电脑,user_9261,用了几天感觉非常好，性能稳定，值得信赖。,4,2023-10-18 00:00:00
JD008,AirPods Pro,耳机,user_1502,客服态度很差，问题迟迟得不到解决。,1,2023-11-28 00:00:00
JD006,联想ThinkPad,电脑,user_7516,五星好评！这款产品真的太棒了，完全符合预期。,5,2023-10-28 00:00:00
JD010,戴森V15吸尘器,家电,user_8202,不算特别满意，但也谈不上失望。,3,2023-07-22 00:00:00
JD006,联想ThinkPad,电脑,user_7241,物流太慢了，等了好久才收到货。,2,2023-04-16 00:00:00
JD010,戴森V15吸尘器,家电,user_3125,做工粗糙，细节处理很差，影响使用体验。,2,2023-11-06 00:00:00
JD006,联想ThinkPad,电脑,user_8963,物流太慢了，等了好久才收到货。,1,2023-12-20 00:00:00
JD008,AirPods Pro,耳机,user_8390,包装破损严重，产品也有划痕。,1,2023-09-30 00:00:00
JD001,华为Mate50 Pro,手机,user_5039,使用体验一般，勉强可以接受。,3,2023-07-03 00:00:00
JD003,iPhone 15 Pro,手机,user_3290,包装破损严重，产品也有划痕。,2,2023-12-18 00:00:00
JD001,华为Mate50 Pro,手机,user_5911,价格虚高，实际体验很差，不值得。,2,2023-04-17 00:00:00
JD002,小米13 Ultra,手机,user_3977,价格虚高，实际体验很差，不值得。,2,2023-09-08 00:00:00
JD010,戴森V15吸尘器,家电,user_9361,做工粗糙，细节处理很差，影响使用体验。,1,2023-12-01 00:00:00
JD005,索尼电视65寸,电视,user_5938,包装很精美，物流速度快，产品质量没话说。,4,2023-01-05 00:00:00
JD005,索尼电视65寸,电视,user_6533,这款产品真的很不错，推荐给大家。,5,2023-02-01 00:00:00
JD005,索尼电视65寸,电视,user_8124,做工精细，材质很好，使用起来很舒适。,5,2023-08-21 00:00:00
JD010,戴森V15吸尘器,家电,user_1705,性价比很高，用了一段时间感觉很不错，值得购买。,4,2023-04-20 00:00:00
JD008,AirPods Pro,耳机,user_9489,价格虚高，实际体验很差，不值得。,2,2023-04-12 00:00:00
JD002,小米13 Ultra,手机,user_8345,收到货就试用了，效果非常好，客服态度也很棒。,5,2023-10-28 00:00:00
JD005,索尼电视65寸,电视,user_5402,非常满意这次购物体验，产品质量和服务都很好。,5,2023-03-09 00:00:00
JD001,华为Mate50 Pro,手机,user_6939,家人都很喜欢，物超所值，下次还会购买。,4,2023-10-13 00:00:00
JD002,小米13 Ultra,手机,user_3373,还行吧，一般般，没有特别的感觉。,3,2023-08-13 00:00:00
JD007,MacBook Pro,电脑,user_9747,购买后后悔了，完全不是想象中的样子。,1,2023-08-26 00:00:00
JD004,小米电视75寸,电视,user_2901,五星好评！这款产品真的太棒了，完全符合预期。,5,2023-03-02 00:00:00
JD010,戴森V15吸尘器,家电,user_6336,非常满意！质量很好，超出预期，强烈推荐！,4,2023-04-05 00:00:00
JD004,小米电视75寸,电视,user_3420,做工粗糙，细节处理很差，影响使用体验。,1,2023-01-15 00:00:00
JD005,索尼电视65寸,电视,user_7578,客服态度很差，问题迟迟得不到解决。,1,2023-12-14 00:00:00
JD006,联想ThinkPad,电脑,user_6631,性价比一般，不算好也不算差。,3,2023-04-03 00:00:00
JD009,索尼WH-1000XM5,耳机,user_3778,性价比很高，用了一段时间感觉很不错，值得购买。,4,2023-06-22 00:00:00
JD007,MacBook Pro,电脑,user_3761,不算特别满意，但也谈不上失望。,3,2023-08-23 00:00:00
JD009,索尼WH-1000XM5,耳机,user_8375,性价比很高，用了一段时间感觉很不错，值得购买。,4,2023-03-30 00:00:00
JD003,iPhone 15 Pro,手机,user_9637,客服态度很差，问题迟迟得不到解决。,2,2023-11-15 00:00:00
JD006,联想ThinkPad,电脑,user_2506,用了几天感觉非常好，性能稳定，值得信赖。,5,2023-11-06 00:00:00
JD004,小米电视75寸,电视,user_4587,使用体验一般，勉强可以接受。,3,2023-08-24 00:00:00
JD002,小米13 Ultra,手机,user_5682,用了几天感觉非常好，性能稳定，值得信赖。,4,2023-05-22 00:00:00
JD010,戴森V15吸尘器,家电,user_9358,客服态度很差，问题迟迟得不到解决。,1,2023-09-13 00:00:00
JD003,iPhone 15 Pro,手机,user_6754,非常失望，质量太差了，和描述完全不符。,2,2023-09-11 00:00:00
JD005,索尼电视65寸,电视,user_3205,非常满意！质量很好，超出预期，强烈推荐！,4,2023-05-02 00:00:00
JD003,iPhone 15 Pro,手机,user_5698,收到货发现有问题，退货过程很麻烦。,1,2023-04-20 00:00:00
JD001,华为Mate50 Pro,手机,user_2293,用了几天感觉非常好，性能稳定，值得信赖。,4,2023-07-13 00:00:00
JD007,MacBook Pro,电脑,user_9578,做工粗糙，细节处理很差，影响使用体验。,2,2023-08-10 00:00:00
JD001,华为Mate50 Pro,手机,user_3657,性价比一般，不算好也不算差。,3,2023-03-06 00:00:00
JD006,联想ThinkPad,电脑,user_2737,质量还可以，但价格偏高。,3,2023-11-09 00:00:00
JD010,戴森V15吸尘器,家电,user_6742,质量还可以，但价格偏高。,3,2023-06-18 00:00:00
JD004,小米电视75寸,电视,user_7604,客服态度很差，问题迟迟得不到解决。,1,2023-05-16 00:00:00
JD002,小米13 Ultra,手机,user_4312,客服态度很差，问题迟迟得不到解决。,1,2023-10-16 00:00:00
JD010,戴森V15吸尘器,家电,user_5705,质量还可以，但价格偏高。,3,2023-05-27 00:00:00
JD003,iPhone 15 Pro,手机,user_5022,性价比很高，用了一段时间感觉很不错，值得购买。,4,2023-01-14 00:00:00
JD010,戴森V15吸尘器,家电,user_2263,收到货了，包装还可以，产品质量中规中矩。,3,2023-10-11 00:00:00
JD005,索尼电视65寸,电视,user_3228,物流速度正常，产品质量普通。,3,2023-01-05 00:00:00
JD003,iPhone 15 Pro,手机,user_2647,性价比很高，用了一段时间感觉很不错，值得购买。,5,2023-01-07 00:00:00
JD001,华为Mate50 Pro,手机,user_3103,性价比一般，不算好也不算差。,3,2023-02-14 00:00:00
JD007,MacBook Pro,电脑,user_8995,包装破损严重，产品也有划痕。,2,2023-09-12 00:00:00
JD009,索尼WH-1000XM5,耳机,user_5515,包装很精美，物流速度快，产品质量没话说。,4,2023-10-17 00:00:00
JD007,MacBook Pro,电脑,user_9916,使用体验一般，勉强可以接受。,3,2023-08-03 00:00:00
JD003,iPhone 15 Pro,手机,user_1506,购买后后悔了，完全不是想象中的样子。,2,2023-07-19 00:00:00
JD005,索尼电视65寸,电视,user_7423,收到货了，包装还可以，产品质量中规中矩。,3,2023-11-19 00:00:00
JD007,MacBook Pro,电脑,user_2483,用了几天就坏了，质量堪忧，不推荐购买。,1,2023-10-20 00:00:00
JD009,索尼WH-1000XM5,耳机,user_6393,售后服务太差了，根本没人理。,1,2023-01-31 00:00:00
JD002,小米13 Ultra,手机,user_2278,包装破损严重，产品也有划痕。,2,2023-03-04 00:00:00
JD009,索尼WH-1000XM5,耳机,user_4534,非常满意！质量很好，超出预期，强烈推荐！,4,2023-08-12 00:00:00
JD003,iPhone 15 Pro,手机,user_7743,包装破损严重，产品也有划痕。,1,2023-09-15 00:00:00
JD007,MacBook Pro,电脑,user_2884,售后服务太差了，根本没人理。,2,2023-05-04 00:00:00
JD007,MacBook Pro,电脑,user_3908,用了几天就坏了，质量堪忧，不推荐购买。,1,2023-09-09 00:00:00
JD010,戴森V15吸尘器,家电,user_7818,售后服务太差了，根本没人理。,2,2023-09-17 00:00:00
JD005,索尼电视65寸,电视,user_6497,价格虚高，实际体验很差，不值得。,2,2023-01-16 00:00:00
JD004,小米电视75寸,电视,user_5465,非常失望，质量太差了，和描述完全不符。,2,2023-09-12 00:00:00
JD009,索尼WH-1000XM5,耳机,user_8912,五星好评！这款产品真的太棒了，完全符合预期。,4,2023-08-29 00:00:00
JD006,联想ThinkPad,电脑,user_4209,使用体验一般，勉强可以接受。,3,2023-03-03 00:00:00
JD004,小米电视75寸,电视,user_1022,包装破损严重，产品也有划痕。,2,2023-06-29 00:00:00
JD006,联想ThinkPad,电脑,user_8067,做工精细，材质很好，使用起来很舒适。,4,2023-05-25 00:00:00
JD006,联想ThinkPad,电脑,user_4701,包装很精美，物流速度快，产品质量没话说。,5,2023-01-21 00:00:00
JD010,戴森V15吸尘器,家电,user_4228,性价比很高，用了一段时间感觉很不错，值得购买。,4,2023-05-29 00:00:00
JD004,小米电视75寸,电视,user_7539,收到货发现有问题，退货过程很麻烦。,2,2023-07-03 00:00:00
JD004,小米电视75寸,电视,user_4660,包装很精美，物流速度快，产品质量没话说。,4,2023-11-27 00:00:00
JD002,小米13 Ultra,手机,user_9190,包装很精美，物流速度快，产品质量没话说。,4,2023-06-10 00:00:00
JD009,索尼WH-1000XM5,耳机,user_2023,中规中矩的产品，谈不上好坏。,3,2023-07-19 00:00:00
JD001,华为Mate50 Pro,手机,user_7420,用了几天就坏了，质量堪忧，不推荐购买。,1,2023-03-01 00:00:00
JD003,iPhone 15 Pro,手机,user_1220,非常满意！质量很好，超出预期，强烈推荐！,4,2023-05-07 00:00:00
JD003,iPhone 15 Pro,手机,user_8280,包装很精美，物流速度快，产品质量没话说。,4,2023-12-21 00:00:00
JD001,华为Mate50 Pro,手机,user_7570,购买后后悔了，完全不是想象中的样子。,2,2023-01-18 00:00:00
JD010,戴森V15吸尘器,家电,user_5437,比想象中差一点，但也还凑合。,3,2023-06-28 00:00:00
JD001,华为Mate50 Pro,手机,user_3080,收到货就试用了，效果非常好，客服态度也很棒。,4,2023-10-29 00:00:00
JD004,小米电视75寸,电视,user_4054,价格虚高，实际体验很差，不值得。,1,2023-03-16 00:00:00
JD007,MacBook Pro,电脑,user_1783,用了几天感觉非常好，性能稳定，值得信赖。,5,2023-02-10 00:00:00
JD006,联想ThinkPad,电脑,user_6587,家人都很喜欢，物超所值，下次还会购买。,5,2023-06-02 00:00:00
JD004,小米电视75寸,电视,user_2215,非常满意！质量很好，超出预期，强烈推荐！,5,2023-01-06 00:00:00
JD003,iPhone 15 Pro,手机,user_1998,售后服务太差了，根本没人理。,2,2023-05-21 00:00:00
JD003,iPhone 15 Pro,手机,user_3088,包装很精美，物流速度快，产品质量没话说。,5,2023-03-14 00:00:00
JD010,戴森V15吸尘器,家电,user_2817,收到货就试用了，效果非常好，客服态度也很棒。,5,2023-01-28 00:00:00
JD002,小米13 Ultra,手机,user_1305,做工粗糙，细节处理很差，影响使用体验。,1,2023-11-16 00:00:00
JD010,戴森V15吸尘器,家电,user_2106,用了几天感觉非常好，性能稳定，值得信赖。,4,2023-11-11 00:00:00
JD003,iPhone 15 Pro,手机,user_1147,性价比一般，不算好也不算差。,3,2023-04-09 00:00:00
JD001,华为Mate50 Pro,手机,user_2312,购买后后悔了，完全不是想象中的样子。,1,2023-03-11 00:00:00
JD002,小米13 Ultra,手机,user_2958,不算特别满意，但也谈不上失望。,3,2023-11-21 00:00:00
JD006,联想ThinkPad,电脑,user_5121,包装很精美，物流速度快，产品质量没话说。,5,2023-11-25 00:00:00
JD005,索尼电视65寸,电视,user_9676,家人都很喜欢，物超所值，下次还会购买。,4,2023-05-02 00:00:00
JD003,iPhone 15 Pro,手机,user_5335,售后服务太差了，根本没人理。,1,2023-03-13 00:00:00
JD010,戴森V15吸尘器,家电,user_3176,购买后后悔了，完全不是想象中的样子。,1,2023-07-31 00:00:00
JD004,小米电视75寸,电视,user_9024,用了几天感觉非常好，性能稳定，值得信赖。,4,2023-10-22 00:00:00
JD008,AirPods Pro,耳机,user_5122,做工精细，材质很好，使用起来很舒适。,5,2023-07-14 00:00:00
JD010,戴森V15吸尘器,家电,user_4922,非常满意！质量很好，超出预期，强烈推荐！,5,2023-05-11 00:00:00
JD002,小米13 Ultra,手机,user_3767,中规中矩的产品，谈不上好坏。,3,2023-10-13 00:00:00
JD008,AirPods Pro,耳机,user_6243,家人都很喜欢，物超所值，下次还会购买。,5,2023-03-20 00:00:00
JD006,联想ThinkPad,电脑,user_4198,家人都很喜欢，物超所值，下次还会购买。,5,2023-02-15 00:00:00
JD005,索尼电视65寸,电视,user_9294,做工粗糙，细节处理很差，影响使用体验。,1,2023-10-05 00:00:00
JD006,联想ThinkPad,电脑,user_9269,包装很精美，物流速度快，产品质量没话说。,5,2023-10-12 00:00:00
JD005,索尼电视65寸,电视,user_2784,用着还行，没什么特别值得说的地方。,3,2023-02-15 00:00:00
JD009,索尼WH-1000XM5,耳机,user_6741,物流太慢了，等了好久才收到货。,2,2023-08-31 00:00:00
JD009,索尼WH-1000XM5,耳机,user_4582,包装破损严重，产品也有划痕。,2,2023-06-26 00:00:00
JD007,MacBook Pro,电脑,user_8767,家人都很喜欢，物超所值，下次还会购买。,4,2023-03-02 00:00:00
JD010,戴森V15吸尘器,家电,user_8034,非常失望，质量太差了，和描述完全不符。,1,2023-07-23 00:00:00
JD004,小米电视75寸,电视,user_4370,收到货发现有问题，退货过程很麻烦。,2,2023-10-30 00:00:00
JD010,戴森V15吸尘器,家电,user_3909,性价比很高，用了一段时间感觉很不错，值得购买。,4,2023-08-09 00:00:00
JD010,戴森V15吸尘器,家电,user_7914,用着还行，没什么特别值得说的地方。,3,2023-09-26 00:00:00
JD002,小米13 Ultra,手机,user_5428,质量还可以，但价格偏高。,3,2023-12-14 00:00:00
JD001,华为Mate50 Pro,手机,user_5241,做工精细，材质很好，使用起来很舒适。,4,2023-10-08 00:00:00
JD007,MacBook Pro,电脑,user_5715,收到货就试用了，效果非常好，客服态度也很棒。,4,2023-11-15 00:00:00
JD005,索尼电视65寸,电视,user_9268,比想象中差一点，但也还凑合。,3,2023-07-11 00:00:00
JD008,AirPods Pro,耳机,user_3896,性价比很高，用了一段时间感觉很不错，值得购买。,5,2023-05-07 00:00:00
JD001,华为Mate50 Pro,手机,user_7788,用了几天就坏了，质量堪忧，不推荐购买。,2,2023-05-15 00:00:00
JD002,小米13 Ultra,手机,user_1141,物流速度正常，产品质量普通。,3,2023-08-21 00:00:00
JD005,索尼电视65寸,电视,user_8093,价格虚高，实际体验很差，不值得。,1,2023-08-14 00:00:00
JD001,华为Mate50 Pro,手机,user_1554,五星好评！这款产品真的太棒了，完全符合预期。,5,2023-02-07 00:00:00
JD006,联想ThinkPad,电脑,user_2609,包装破损严重，产品也有划痕。,2,2023-09-25 00:00:00
JD002,小米13 Ultra,手机,user_3211,包装很精美，物流速度快，产品质量没话说。,4,2023-06-13 00:00:00
JD004,小米电视75寸,电视,user_4459,非常满意这次购物体验，产品质量和服务都很好。,4,2023-08-06 00:00:00
JD010,戴森V15吸尘器,家电,user_9100,做工精细，材质很好，使用起来很舒适。,5,2023-09-20 00:00:00
JD006,联想ThinkPad,电脑,user_5815,使用体验一般，勉强可以接受。,3,2023-10-20 00:00:00
JD010,戴森V15吸尘器,家电,user_7438,性价比很高，用了一段时间感觉很不错，值得购买。,4,2023-07-21 00:00:00
JD002,小米13 Ultra,手机,user_5672,做工精细，材质很好，使用起来很舒适。,4,2023-01-16 00:00:00
JD002,小米13 Ultra,手机,user_2741,用了几天就坏了，质量堪忧，不推荐购买。,1,2023-01-23 00:00:00
JD005,索尼电视65寸,电视,user_3603,比想象中差一点，但也还凑合。,3,2023-12-17 00:00:00
JD002,小米13 Ultra,手机,user_2596,家人都很喜欢，物超所值，下次还会购买。,4,2023-03-06 00:00:00
JD003,iPhone 15 Pro,手机,user_5913,包装很精美，物流速度快，产品质量没话说。,4,2023-05-31 00:00:00
JD005,索尼电视65寸,电视,user_5124,质量还可以，但价格偏高。,3,2023-03-07 00:00:00
JD001,华为Mate50 Pro,手机,user_2924,非常满意这次购物体验，产品质量和服务都很好。,5,2023-01-08 00:00:00
JD008,AirPods Pro,耳机,user_4941,价格虚高，实际体验很差，不值得。,2,2023-02-26 00:00:00
JD002,小米13 Ultra,手机,user_3606,客服态度很差，问题迟迟得不到解决。,2,2023-02-08 00:00:00
JD001,华为Mate50 Pro,手机,user_9098,收到货发现有问题，退货过程很麻烦。,2,2023-11-30 00:00:00
JD007,MacBook Pro,电脑,user_3636,家人都很喜欢，物超所值，下次还会购买。,4,2023-04-19 00:00:00
JD007,MacBook Pro,电脑,user_9763,做工精细，材质很好，使用起来很舒适。,5,2023-02-12 00:00:00
